ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451723,46296,32609,116036,1577789,6142,113648,13,362,240055,36,58.05,99.26,80.4,2807.56,2894.4,2089.8,3573.36,0.0,2807.56,86.84,86.84,-2002.96
2451723,46296,24896,116036,1577789,6142,113648,13,346,240055,85,42.63,68.2,6.82,0.0,579.7,3623.55,5797.0,40.57,0.0,579.7,620.27,-3043.85
2451723,46296,13555,116036,1577789,6142,113648,13,49,240055,34,7.05,9.94,3.37,0.0,114.58,239.7,337.96,10.31,0.0,114.58,124.89,-125.12
2451723,46296,45737,116036,1577789,6142,113648,13,330,240055,63,75.33,109.22,72.08,0.0,4541.04,4745.79,6880.86,181.64,0.0,4541.04,4722.68,-204.75
2451451,65394,37219,43196,42668,4140,49612,2,83,240056,14,16.5,28.87,12.41,0.0,173.74,231.0,404.18,10.42,0.0,173.74,184.16,-57.26
2451451,65394,39187,43196,42668,4140,49612,2,163,240056,21,58.99,96.74,28.05,0.0,589.05,1238.79,2031.54,5.89,0.0,589.05,594.94,-649.74
2451451,65394,4975,43196,42668,4140,49612,2,73,240056,47,85.8,138.99,36.13,0.0,1698.11,4032.6,6532.53,0.0,0.0,1698.11,1698.11,-2334.49
2451451,65394,16912,43196,42668,4140,49612,2,303,240056,9,77.47,120.85,113.59,0.0,1022.31,697.23,1087.65,0.0,0.0,1022.31,1022.31,325.08
2451451,65394,4789,43196,42668,4140,49612,2,272,240056,64,58.54,83.12,0.83,0.0,53.12,3746.56,5319.68,0.53,0.0,53.12,53.65,-3693.44
2451451,65394,45610,43196,42668,4140,49612,2,143,240056,92,4.25,6.58,5.32,0.0,489.44,391.0,605.36,14.68,0.0,489.44,504.12,98.44
,65394,44581,,,4140,,2,,240056,81,64.01,,,,91.53,,9228.33,,,,,-5093.28
2451451,65394,44458,43196,42668,4140,49612,2,214,240056,82,55.46,109.25,108.15,6296.49,8868.3,4547.72,8958.5,102.87,6296.49,2571.81,2674.68,-1975.91
2451451,65394,22646,43196,42668,4140,49612,2,323,240056,7,85.73,111.44,40.11,0.0,280.77,600.11,780.08,19.65,0.0,280.77,300.42,-319.34
2451451,65394,17716,43196,42668,4140,49612,2,220,240056,21,48.88,63.54,55.27,0.0,1160.67,1026.48,1334.34,69.64,0.0,1160.67,1230.31,134.19
2451451,65394,31510,43196,42668,4140,49612,2,189,240056,14,11.49,14.93,9.7,0.0,135.8,160.86,209.02,4.07,0.0,135.8,139.87,-25.06
2451417,35105,18172,225742,69343,4144,109345,26,309,240057,89,16.95,17.62,9.16,521.75,815.24,1508.55,1568.18,8.8,521.75,293.49,302.29,-1215.06
2451417,35105,41576,225742,69343,4144,109345,26,148,240057,80,48.66,51.09,1.02,0.0,81.6,3892.8,4087.2,4.08,0.0,81.6,85.68,-3811.2
2451417,35105,7988,225742,69343,4144,109345,26,349,240057,61,18.96,19.71,9.85,0.0,600.85,1156.56,1202.31,54.07,0.0,600.85,654.92,-555.71
2451417,35105,4478,225742,69343,4144,109345,26,234,240057,49,32.38,48.57,5.82,0.0,285.18,1586.62,2379.93,5.7,0.0,285.18,290.88,-1301.44
2451417,35105,2348,225742,69343,4144,109345,26,313,240057,83,21.46,29.61,23.09,0.0,1916.47,1781.18,2457.63,134.15,0.0,1916.47,2050.62,135.29
2451417,35105,26060,225742,69343,4144,109345,26,50,240057,70,90.17,99.18,25.78,0.0,1804.6,6311.9,6942.6,108.27,0.0,1804.6,1912.87,-4507.3
2451417,35105,26263,225742,69343,4144,109345,26,40,240057,55,78.5,86.35,50.08,0.0,2754.4,4317.5,4749.25,247.89,0.0,2754.4,3002.29,-1563.1
2451417,35105,10250,225742,69343,4144,109345,26,274,240057,48,29.88,46.91,45.97,0.0,2206.56,1434.24,2251.68,110.32,0.0,2206.56,2316.88,772.32
2451417,35105,38998,225742,69343,4144,109345,26,248,240057,39,82.66,154.57,40.18,0.0,1567.02,3223.74,6028.23,0.0,0.0,1567.02,1567.02,-1656.72
2451417,35105,1801,225742,69343,4144,109345,26,333,240057,1,26.57,49.95,27.47,0.0,27.47,26.57,49.95,0.54,0.0,27.47,28.01,0.9
2451417,35105,25666,225742,69343,4144,109345,26,184,240057,93,84.84,118.77,14.25,0.0,1325.25,7890.12,11045.61,39.75,0.0,1325.25,1365.0,-6564.87
2451417,35105,27074,225742,69343,4144,109345,26,338,240057,23,61.65,64.73,45.95,0.0,1056.85,1417.95,1488.79,42.27,0.0,1056.85,1099.12,-361.1
2451345,65182,10480,210046,928779,4559,7492,10,266,240058,75,18.51,36.64,35.17,0.0,2637.75,1388.25,2748.0,237.39,0.0,2637.75,2875.14,1249.5
2451345,65182,26461,210046,928779,4559,7492,10,45,240058,5,38.36,72.5,1.45,0.0,7.25,191.8,362.5,0.0,0.0,7.25,7.25,-184.55
2451345,65182,10849,210046,928779,4559,7492,10,306,240058,97,70.46,83.84,68.74,1533.58,6667.78,6834.62,8132.48,359.39,1533.58,5134.2,5493.59,-1700.42
2451345,,26668,,,4559,7492,10,,240058,,56.52,72.91,55.41,0.0,,,1895.66,,0.0,,1498.28,-28.86
2451345,65182,22009,210046,928779,4559,7492,10,90,240058,52,46.55,83.79,77.92,0.0,4051.84,2420.6,4357.08,283.62,0.0,4051.84,4335.46,1631.24
2451345,65182,37840,210046,928779,4559,7492,10,330,240058,50,51.35,72.4,5.79,0.0,289.5,2567.5,3620.0,23.16,0.0,289.5,312.66,-2278.0
2451345,65182,20287,210046,928779,4559,7492,10,2,240058,24,58.44,58.44,7.01,0.0,168.24,1402.56,1402.56,10.09,0.0,168.24,178.33,-1234.32
2451345,65182,4454,210046,928779,4559,7492,10,136,240058,16,34.52,43.49,10.0,72.0,160.0,552.32,695.84,7.04,72.0,88.0,95.04,-464.32
2451345,65182,43513,210046,928779,4559,7492,10,177,240058,49,20.44,25.14,9.3,0.0,455.7,1001.56,1231.86,4.55,0.0,455.7,460.25,-545.86
2451345,65182,48319,210046,928779,4559,7492,10,286,240058,33,30.38,54.38,46.22,0.0,1525.26,1002.54,1794.54,106.76,0.0,1525.26,1632.02,522.72
2451345,,51313,210046,928779,4559,7492,,126,240058,,,92.37,,,1221.57,3079.16,,,,,,
2451345,,22792,210046,,,7492,,,240058,24,,,,709.16,,1263.36,,,709.16,453.4,453.4,-809.96
2451345,65182,34196,210046,928779,4559,7492,10,14,240058,27,44.51,78.33,64.23,0.0,1734.21,1201.77,2114.91,0.0,0.0,1734.21,1734.21,532.44
2451345,65182,7045,210046,928779,4559,7492,10,265,240058,6,72.62,143.78,123.65,0.0,741.9,435.72,862.68,37.09,0.0,741.9,778.99,306.18
2452109,32037,22443,83457,867513,1369,90472,34,290,240059,61,99.65,177.37,28.37,0.0,1730.57,6078.65,10819.57,51.91,0.0,1730.57,1782.48,-4348.08
2452109,32037,37405,83457,867513,1369,90472,34,345,240059,22,37.53,69.05,53.85,0.0,1184.7,825.66,1519.1,47.38,0.0,1184.7,1232.08,359.04
,32037,15423,,,,,34,,240059,80,77.57,,,,,6205.6,,,,,,
2452109,32037,21047,83457,867513,1369,90472,34,171,240059,80,59.11,101.07,34.36,302.36,2748.8,4728.8,8085.6,24.46,302.36,2446.44,2470.9,-2282.36
2452109,32037,17317,83457,867513,1369,90472,34,347,240059,69,83.3,112.45,88.83,0.0,6129.27,5747.7,7759.05,122.58,0.0,6129.27,6251.85,381.57
2452109,32037,10827,83457,867513,1369,90472,34,131,240059,15,5.04,8.21,7.63,0.0,114.45,75.6,123.15,6.86,0.0,114.45,121.31,38.85
2452109,32037,1145,83457,867513,1369,90472,34,42,240059,72,67.98,135.28,35.17,0.0,2532.24,4894.56,9740.16,177.25,0.0,2532.24,2709.49,-2362.32
2452109,32037,1209,83457,867513,1369,90472,34,383,240059,34,68.81,136.24,59.94,0.0,2037.96,2339.54,4632.16,0.0,0.0,2037.96,2037.96,-301.58
2452109,32037,40967,83457,867513,1369,90472,34,6,240059,39,83.7,161.54,67.84,0.0,2645.76,3264.3,6300.06,185.2,0.0,2645.76,2830.96,-618.54
2452109,32037,29939,83457,867513,1369,90472,34,205,240059,55,25.95,35.03,15.41,669.56,847.55,1427.25,1926.65,5.33,669.56,177.99,183.32,-1249.26
2452109,32037,25553,,867513,1369,90472,34,39,240059,52,,,,,8623.16,,,,,8623.16,8881.85,4084.6
,32037,28303,,,,,34,,240059,,18.08,,,,,,144.27,0.72,,36.05,36.77,-90.51
2452109,32037,16777,83457,867513,1369,90472,34,274,240059,90,25.28,39.94,39.14,35.22,3522.6,2275.2,3594.6,244.11,35.22,3487.38,3731.49,1212.18
2452109,32037,24273,,867513,,,,,240059,44,,,10.54,,463.76,,946.88,,,463.76,,-62.48
2451479,57472,37420,148309,477527,4392,79210,22,11,240060,30,63.6,92.22,59.02,0.0,1770.6,1908.0,2766.6,17.7,0.0,1770.6,1788.3,-137.4
2451479,57472,1,148309,477527,4392,79210,22,299,240060,60,25.56,44.98,24.73,0.0,1483.8,1533.6,2698.8,29.67,0.0,1483.8,1513.47,-49.8
2451479,57472,26770,148309,477527,4392,79210,22,123,240060,35,45.91,69.78,13.95,0.0,488.25,1606.85,2442.3,43.94,0.0,488.25,532.19,-1118.6
2451479,57472,31945,148309,477527,4392,79210,22,68,240060,22,70.06,105.09,57.79,0.0,1271.38,1541.32,2311.98,101.71,0.0,1271.38,1373.09,-269.94
,57472,49202,148309,,4392,,,,240060,21,57.55,,86.4,,,,,,,,1814.4,
2451479,57472,36475,148309,477527,4392,79210,22,344,240060,90,26.79,38.57,14.27,0.0,1284.3,2411.1,3471.3,64.21,0.0,1284.3,1348.51,-1126.8
2451479,57472,38734,148309,477527,4392,79210,22,277,240060,66,2.51,2.78,2.44,0.0,161.04,165.66,183.48,11.27,0.0,161.04,172.31,-4.62
2451479,57472,34051,148309,477527,4392,79210,22,352,240060,37,61.6,101.02,65.66,0.0,2429.42,2279.2,3737.74,218.64,0.0,2429.42,2648.06,150.22
2451479,57472,41396,148309,477527,4392,79210,22,203,240060,15,87.95,137.2,135.82,0.0,2037.3,1319.25,2058.0,0.0,0.0,2037.3,2037.3,718.05
2451479,57472,47209,148309,477527,4392,79210,22,220,240060,14,3.24,4.14,0.37,0.0,5.18,45.36,57.96,0.2,0.0,5.18,5.38,-40.18
2451479,57472,3578,148309,477527,4392,79210,22,250,240060,7,98.37,136.73,71.09,0.0,497.63,688.59,957.11,0.0,0.0,497.63,497.63,-190.96
2451479,57472,17923,148309,477527,4392,79210,22,312,240060,49,25.03,42.05,41.2,0.0,2018.8,1226.47,2060.45,181.69,0.0,2018.8,2200.49,792.33
2451479,57472,36934,148309,477527,4392,79210,22,70,240060,59,97.82,121.29,26.68,991.69,1574.12,5771.38,7156.11,17.47,991.69,582.43,599.9,-5188.95
2450898,36108,3685,251937,1265728,6072,134063,16,23,240061,50,42.78,65.88,30.96,0.0,1548.0,2139.0,3294.0,0.0,0.0,1548.0,1548.0,-591.0
2450898,36108,45952,251937,1265728,6072,134063,16,178,240061,10,73.11,76.03,40.29,0.0,402.9,731.1,760.3,36.26,0.0,402.9,439.16,-328.2
2450898,36108,17230,251937,1265728,6072,134063,16,84,240061,44,58.4,75.33,12.8,0.0,563.2,2569.6,3314.52,16.89,0.0,563.2,580.09,-2006.4
2450898,36108,27235,251937,1265728,6072,134063,16,2,240061,23,10.83,14.94,7.91,0.0,181.93,249.09,343.62,10.91,0.0,181.93,192.84,-67.16
2450898,36108,43340,251937,1265728,6072,134063,16,102,240061,57,2.71,2.89,1.21,0.0,68.97,154.47,164.73,4.82,0.0,68.97,73.79,-85.5
2450898,36108,26546,251937,,6072,134063,,177,240061,50,9.49,11.1,7.43,,371.5,474.5,555.0,,,,378.93,-103.0
2450898,36108,46144,251937,1265728,6072,134063,16,283,240061,48,95.36,97.26,19.45,0.0,933.6,4577.28,4668.48,0.0,0.0,933.6,933.6,-3643.68
2450898,36108,20296,251937,1265728,6072,134063,16,307,240061,26,58.67,83.31,18.32,0.0,476.32,1525.42,2166.06,33.34,0.0,476.32,509.66,-1049.1
2450898,36108,38074,251937,1265728,6072,134063,16,94,240061,46,73.11,89.19,75.81,0.0,3487.26,3363.06,4102.74,69.74,0.0,3487.26,3557.0,124.2
2450898,36108,13474,251937,1265728,6072,134063,16,44,240061,3,4.59,6.56,0.59,0.0,1.77,13.77,19.68,0.15,0.0,1.77,1.92,-12.0
2451196,40274,28861,94849,1115205,1914,50670,16,73,240062,100,70.48,83.87,16.77,0.0,1677.0,7048.0,8387.0,150.93,0.0,1677.0,1827.93,-5371.0
2451196,40274,48500,94849,1115205,1914,50670,16,73,240062,89,56.73,97.0,32.98,0.0,2935.22,5048.97,8633.0,88.05,0.0,2935.22,3023.27,-2113.75
2451196,40274,28184,,1115205,,,,203,240062,71,47.91,66.11,25.12,,1783.52,3401.61,4693.81,,,1783.52,,-1618.09
2451196,40274,10432,94849,1115205,1914,50670,16,58,240062,4,85.97,116.05,94.0,0.0,376.0,343.88,464.2,0.0,0.0,376.0,376.0,32.12
2451196,40274,22087,94849,1115205,1914,50670,16,95,240062,5,28.54,38.24,25.23,0.0,126.15,142.7,191.2,1.26,0.0,126.15,127.41,-16.55
2451196,40274,22988,94849,1115205,1914,50670,16,189,240062,96,9.13,9.76,7.71,0.0,740.16,876.48,936.96,0.0,0.0,740.16,740.16,-136.32
2451196,40274,13082,94849,1115205,1914,50670,16,12,240062,62,88.63,128.51,83.53,0.0,5178.86,5495.06,7967.62,155.36,0.0,5178.86,5334.22,-316.2
2451196,40274,40081,94849,1115205,1914,50670,16,304,240062,68,19.18,34.9,7.32,0.0,497.76,1304.24,2373.2,34.84,0.0,497.76,532.6,-806.48
2451196,40274,2080,94849,1115205,1914,50670,16,125,240062,92,36.23,49.99,33.99,0.0,3127.08,3333.16,4599.08,0.0,0.0,3127.08,3127.08,-206.08
2451893,57336,2449,123726,150569,1812,20655,25,128,240063,20,27.01,32.68,14.7,0.0,294.0,540.2,653.6,8.82,0.0,294.0,302.82,-246.2
2451893,57336,9347,123726,150569,1812,20655,25,283,240063,90,18.68,26.89,25.54,0.0,2298.6,1681.2,2420.1,22.98,0.0,2298.6,2321.58,617.4
2451893,57336,29828,123726,150569,1812,20655,25,342,240063,37,52.34,100.49,28.13,0.0,1040.81,1936.58,3718.13,20.81,0.0,1040.81,1061.62,-895.77
2451893,,37706,,,,,25,68,240063,64,37.76,,11.23,337.79,718.72,2416.64,,34.28,337.79,380.93,,
2451893,57336,7027,123726,150569,1812,20655,25,271,240063,54,79.01,149.32,97.05,0.0,5240.7,4266.54,8063.28,157.22,0.0,5240.7,5397.92,974.16
2451893,57336,2360,123726,150569,1812,20655,25,368,240063,47,87.78,138.69,23.57,0.0,1107.79,4125.66,6518.43,33.23,0.0,1107.79,1141.02,-3017.87
2451893,57336,14477,123726,150569,1812,20655,25,306,240063,22,84.04,144.54,131.53,0.0,2893.66,1848.88,3179.88,28.93,0.0,2893.66,2922.59,1044.78
2451893,57336,5234,123726,150569,1812,20655,25,41,240063,88,78.39,137.96,96.57,0.0,8498.16,6898.32,12140.48,84.98,0.0,8498.16,8583.14,1599.84
2451893,57336,36557,123726,150569,1812,20655,25,210,240063,19,80.81,138.18,24.87,0.0,472.53,1535.39,2625.42,42.52,0.0,472.53,515.05,-1062.86
2451893,57336,26791,123726,150569,1812,20655,25,204,240063,65,68.99,71.74,44.47,0.0,2890.55,4484.35,4663.1,260.14,0.0,2890.55,3150.69,-1593.8
2451893,57336,49460,123726,150569,1812,20655,25,75,240063,96,45.6,72.5,52.92,0.0,5080.32,4377.6,6960.0,152.4,0.0,5080.32,5232.72,702.72
2452290,42980,36583,13068,1420593,1918,75596,7,105,240064,95,14.49,14.63,10.09,757.25,958.55,1376.55,1389.85,6.03,757.25,201.3,207.33,-1175.25
2452290,42980,48480,13068,1420593,1918,75596,7,310,240064,26,10.99,17.14,8.74,0.0,227.24,285.74,445.64,20.45,0.0,227.24,247.69,-58.5
2452290,42980,7521,13068,1420593,1918,75596,7,219,240064,48,48.61,82.63,24.78,35.68,1189.44,2333.28,3966.24,34.61,35.68,1153.76,1188.37,-1179.52
2452290,42980,37326,13068,1420593,1918,75596,7,135,240064,78,96.73,157.66,36.26,0.0,2828.28,7544.94,12297.48,56.56,0.0,2828.28,2884.84,-4716.66
2452290,42980,36549,13068,1420593,1918,75596,7,89,240064,5,57.93,85.15,59.6,0.0,298.0,289.65,425.75,20.86,0.0,298.0,318.86,8.35
2452290,42980,53928,13068,1420593,,,7,,240064,59,98.69,,150.27,,8865.93,,9432.33,531.95,,8865.93,9397.88,
2452290,42980,48745,13068,1420593,1918,75596,7,360,240064,60,97.13,107.81,39.88,0.0,2392.8,5827.8,6468.6,95.71,0.0,2392.8,2488.51,-3435.0
2452290,42980,13851,13068,1420593,1918,75596,7,89,240064,37,52.14,69.86,56.58,0.0,2093.46,1929.18,2584.82,41.86,0.0,2093.46,2135.32,164.28
2452290,42980,32023,13068,1420593,1918,75596,7,60,240064,36,36.26,54.39,13.59,9.78,489.24,1305.36,1958.04,19.17,9.78,479.46,498.63,-825.9
2452290,42980,30516,13068,1420593,1918,75596,7,34,240064,52,13.87,26.21,13.36,0.0,694.72,721.24,1362.92,6.94,0.0,694.72,701.66,-26.52
2452290,42980,40885,13068,1420593,1918,75596,7,197,240064,56,55.61,100.09,6.0,13.44,336.0,3114.16,5605.04,9.67,13.44,322.56,332.23,-2791.6
2452290,42980,7359,13068,1420593,1918,75596,7,320,240064,42,41.1,59.59,48.86,0.0,2052.12,1726.2,2502.78,41.04,0.0,2052.12,2093.16,325.92
2452290,42980,18768,13068,1420593,1918,75596,7,313,240064,57,44.08,60.38,10.26,0.0,584.82,2512.56,3441.66,40.93,0.0,584.82,625.75,-1927.74
2452290,42980,4591,13068,1420593,1918,75596,7,26,240064,27,33.65,57.87,28.93,0.0,781.11,908.55,1562.49,62.48,0.0,781.11,843.59,-127.44
2452290,42980,16855,13068,1420593,1918,75596,7,324,240064,35,28.53,39.37,25.19,555.43,881.65,998.55,1377.95,6.52,555.43,326.22,332.74,-672.33
2451875,57094,43190,24830,686859,2935,62964,20,238,240065,38,95.79,182.0,25.48,0.0,968.24,3640.02,6916.0,9.68,0.0,968.24,977.92,-2671.78
2451875,57094,7213,24830,686859,2935,62964,20,299,240065,3,25.75,37.59,34.95,0.0,104.85,77.25,112.77,6.29,0.0,104.85,111.14,27.6
2451875,57094,37429,24830,686859,2935,62964,20,35,240065,14,39.96,53.54,32.65,0.0,457.1,559.44,749.56,22.85,0.0,457.1,479.95,-102.34
2451875,57094,33685,24830,686859,2935,62964,20,213,240065,44,95.16,153.2,150.13,1651.43,6605.72,4187.04,6740.8,445.88,1651.43,4954.29,5400.17,767.25
2451875,57094,887,24830,686859,2935,62964,20,359,240065,99,62.55,63.17,32.84,0.0,3251.16,6192.45,6253.83,292.6,0.0,3251.16,3543.76,-2941.29
,57094,28772,24830,686859,2935,62964,20,8,240065,40,,172.98,,0.0,,,,342.46,0.0,,4147.66,
2451875,57094,1349,24830,686859,2935,62964,20,143,240065,26,45.84,83.42,70.07,54.65,1821.82,1191.84,2168.92,35.34,54.65,1767.17,1802.51,575.33
2451875,57094,46817,24830,686859,2935,62964,20,242,240065,73,38.79,67.1,38.91,0.0,2840.43,2831.67,4898.3,28.4,0.0,2840.43,2868.83,8.76
2451875,57094,40433,24830,686859,2935,62964,20,33,240065,86,97.78,123.2,32.03,0.0,2754.58,8409.08,10595.2,0.0,0.0,2754.58,2754.58,-5654.5
2451875,57094,47981,24830,686859,2935,62964,20,139,240065,18,54.09,54.09,28.12,0.0,506.16,973.62,973.62,5.06,0.0,506.16,511.22,-467.46
2451875,57094,24247,24830,686859,2935,62964,20,165,240065,40,26.73,37.42,23.94,421.34,957.6,1069.2,1496.8,37.53,421.34,536.26,573.79,-532.94
2452514,42474,5910,51682,1878195,555,71668,52,312,240066,45,48.34,70.57,45.16,1768.01,2032.2,2175.3,3175.65,2.64,1768.01,264.19,266.83,-1911.11
2452514,42474,47697,51682,1878195,555,71668,52,204,240066,90,11.96,20.33,0.0,0.0,0.0,1076.4,1829.7,0.0,0.0,0.0,0.0,-1076.4
2452514,42474,52842,51682,1878195,555,71668,52,359,240066,2,78.48,93.39,26.14,0.0,52.28,156.96,186.78,2.09,0.0,52.28,54.37,-104.68
2452514,42474,48529,51682,1878195,555,71668,52,280,240066,26,69.25,118.41,114.85,0.0,2986.1,1800.5,3078.66,59.72,0.0,2986.1,3045.82,1185.6
2452514,42474,19579,51682,1878195,555,71668,52,137,240066,47,98.01,190.13,125.48,0.0,5897.56,4606.47,8936.11,471.8,0.0,5897.56,6369.36,1291.09
2452514,42474,48001,51682,1878195,555,71668,52,240,240066,95,46.99,59.67,34.01,0.0,3230.95,4464.05,5668.65,290.78,0.0,3230.95,3521.73,-1233.1
2452514,42474,29007,51682,1878195,555,71668,52,149,240066,50,55.72,69.65,4.17,0.0,208.5,2786.0,3482.5,10.42,0.0,208.5,218.92,-2577.5
2452514,42474,8113,51682,1878195,555,71668,52,365,240066,22,87.02,164.46,108.54,0.0,2387.88,1914.44,3618.12,214.9,0.0,2387.88,2602.78,473.44
2452514,42474,9612,51682,1878195,555,71668,52,245,240066,28,11.38,14.22,6.82,0.0,190.96,318.64,398.16,17.18,0.0,190.96,208.14,-127.68
2452514,42474,11509,51682,1878195,555,71668,52,95,240066,76,99.7,120.63,53.07,3831.65,4033.32,7577.2,9167.88,12.1,3831.65,201.67,213.77,-7375.53
2451810,50438,17065,230867,286693,2366,77992,7,252,240067,42,81.82,94.91,91.11,0.0,3826.62,3436.44,3986.22,229.59,0.0,3826.62,4056.21,390.18
2451810,50438,15241,230867,286693,2366,77992,7,368,240067,46,11.95,13.02,7.16,329.36,329.36,549.7,598.92,0.0,329.36,0.0,0.0,-549.7
2451810,50438,36614,230867,286693,2366,77992,7,131,240067,70,69.75,124.85,9.98,0.0,698.6,4882.5,8739.5,6.98,0.0,698.6,705.58,-4183.9
2451810,50438,32993,,,,,,111,240067,91,,79.42,79.42,2818.61,7227.22,,,,2818.61,,4629.04,-1194.26
,50438,7694,230867,286693,2366,,7,135,240067,97,,86.53,27.68,,2684.96,,8393.41,,,2684.96,,-3104.0
2451810,50438,14792,230867,286693,2366,77992,7,261,240067,85,47.82,61.2,59.36,0.0,5045.6,4064.7,5202.0,0.0,0.0,5045.6,5045.6,980.9
2451810,50438,53791,230867,286693,2366,77992,7,263,240067,53,62.11,62.11,19.87,0.0,1053.11,3291.83,3291.83,0.0,0.0,1053.11,1053.11,-2238.72
2451810,50438,35648,230867,286693,2366,77992,7,172,240067,86,16.07,26.03,2.6,0.0,223.6,1382.02,2238.58,17.88,0.0,223.6,241.48,-1158.42
2451810,50438,8261,230867,286693,2366,77992,7,232,240067,100,11.78,17.55,2.45,0.0,245.0,1178.0,1755.0,7.35,0.0,245.0,252.35,-933.0
2451810,50438,6325,230867,286693,2366,77992,7,132,240067,34,4.64,8.02,3.12,0.0,106.08,157.76,272.68,8.48,0.0,106.08,114.56,-51.68
2451810,50438,2083,230867,286693,2366,77992,7,30,240067,11,8.24,12.36,3.58,0.0,39.38,90.64,135.96,1.57,0.0,39.38,40.95,-51.26
,,9379,,,2366,,,172,240067,26,,,,,171.08,1317.16,,0.0,,171.08,,-1146.08
2451810,50438,878,230867,286693,2366,77992,7,50,240067,100,10.32,15.89,4.13,0.0,413.0,1032.0,1589.0,8.26,0.0,413.0,421.26,-619.0
,50438,27115,,,2366,77992,,78,240067,,,,46.46,,2230.08,,3656.16,89.2,,,2319.28,
2451810,50438,28663,230867,286693,2366,77992,7,101,240067,27,11.96,17.82,5.52,0.0,149.04,322.92,481.14,10.43,0.0,149.04,159.47,-173.88
2451810,50438,37265,230867,286693,2366,77992,7,128,240067,99,71.13,124.47,60.99,0.0,6038.01,7041.87,12322.53,483.04,0.0,6038.01,6521.05,-1003.86
2450911,63799,10747,207150,1192666,2182,898,10,380,240068,96,50.69,77.04,20.03,0.0,1922.88,4866.24,7395.84,19.22,0.0,1922.88,1942.1,-2943.36
2450911,63799,13778,207150,1192666,2182,898,10,142,240068,65,70.47,70.47,26.77,0.0,1740.05,4580.55,4580.55,156.6,0.0,1740.05,1896.65,-2840.5
2450911,63799,40468,207150,1192666,2182,898,10,385,240068,72,70.83,133.16,42.61,0.0,3067.92,5099.76,9587.52,122.71,0.0,3067.92,3190.63,-2031.84
2450911,63799,6646,207150,1192666,2182,898,10,200,240068,62,12.11,16.22,14.76,0.0,915.12,750.82,1005.64,73.2,0.0,915.12,988.32,164.3
2450911,63799,47884,207150,1192666,2182,898,10,108,240068,3,65.33,108.44,29.27,0.0,87.81,195.99,325.32,7.02,0.0,87.81,94.83,-108.18
2450911,63799,22123,,,2182,898,10,,240068,,,70.19,33.69,,269.52,387.28,561.52,16.17,,269.52,,
2450911,63799,42896,207150,1192666,2182,898,10,129,240068,91,97.83,117.39,103.3,6016.19,9400.3,8902.53,10682.49,135.36,6016.19,3384.11,3519.47,-5518.42
2450911,63799,27494,207150,1192666,2182,898,10,166,240068,97,74.31,106.26,27.62,1821.81,2679.14,7208.07,10307.22,0.0,1821.81,857.33,857.33,-6350.74
2450911,63799,4936,207150,1192666,2182,898,10,240,240068,60,89.62,167.58,154.17,0.0,9250.2,5377.2,10054.8,647.51,0.0,9250.2,9897.71,3873.0
2450911,63799,15214,207150,1192666,2182,898,10,340,240068,63,59.86,106.55,2.13,0.0,134.19,3771.18,6712.65,4.02,0.0,134.19,138.21,-3636.99
2450911,63799,18529,207150,1192666,2182,898,10,302,240068,9,49.77,62.71,39.5,142.2,355.5,447.93,564.39,4.26,142.2,213.3,217.56,-234.63
2450911,63799,11689,207150,1192666,2182,898,10,214,240068,45,68.28,90.81,36.32,0.0,1634.4,3072.6,4086.45,114.4,0.0,1634.4,1748.8,-1438.2
2450911,63799,13015,207150,1192666,2182,898,,116,240068,,,12.04,,60.35,,,1023.4,10.86,60.35,,554.01,-310.25
2450911,63799,13060,207150,1192666,2182,898,10,287,240068,59,95.61,109.95,80.26,0.0,4735.34,5640.99,6487.05,47.35,0.0,4735.34,4782.69,-905.65
2450911,63799,2596,207150,1192666,2182,898,10,375,240068,51,43.07,50.82,15.24,0.0,777.24,2196.57,2591.82,69.95,0.0,777.24,847.19,-1419.33
2450911,63799,49328,207150,1192666,2182,898,10,122,240068,86,61.81,99.51,64.68,0.0,5562.48,5315.66,8557.86,389.37,0.0,5562.48,5951.85,246.82
2450837,69723,34474,243931,221411,4738,17218,8,112,240069,38,99.01,179.2,134.4,0.0,5107.2,3762.38,6809.6,306.43,0.0,5107.2,5413.63,1344.82
2450837,69723,30973,243931,221411,4738,17218,8,172,240069,4,27.09,36.3,25.41,0.0,101.64,108.36,145.2,3.04,0.0,101.64,104.68,-6.72
2450837,69723,9538,243931,221411,4738,17218,8,323,240069,48,1.45,2.75,1.12,22.04,53.76,69.6,132.0,0.95,22.04,31.72,32.67,-37.88
2450837,69723,3218,243931,221411,4738,17218,8,264,240069,59,38.28,50.91,7.63,0.0,450.17,2258.52,3003.69,13.5,0.0,450.17,463.67,-1808.35
2450837,69723,4682,243931,221411,4738,17218,8,263,240069,75,46.3,62.5,13.75,0.0,1031.25,3472.5,4687.5,20.62,0.0,1031.25,1051.87,-2441.25
